5; ./384ED ./ED384/ps2/ 1 0.00382 0.01564 0.02205 0.00214 0.02848 0.02672 0.41832 0.03961 0.44321
Graph Evolution Tool.
Initial Graph: Ring with m = 2
Fitness Function: Epidemic Length
Representation: THADS-N with Operation Densities
Densities: 0.00382 0.01564 0.02205 0.00214 0.02848 0.02672 0.41832 0.03961 0.44321 
Check readme.dat for more information about parameters/output.

Beginning Run 0 of 29
Run  RI  Mean      95% CI      SD        Best    
0    0   23.01     0.211792    3.41536   37.8    
0    1   50.8818   0.543197    8.7596    95      
0    2   91.3066   0.816325    13.1641   138.2   
0    3   108.955   0.920746    14.8479   151.4   
0    4   113.154   1.05274     16.9765   159.8   
0    5   115.249   1.10514     17.8215   159.8   
0    6   115.908   1.14399     18.4481   159.8   
0    7   116.143   1.18219     19.0639   159.8   
0    8   117.077   1.22357     19.7313   159.8   
0    9   117.139   1.22627     19.7748   159.8   
0    10  118.104   1.23952     19.9884   159.8   
0    11  118.439   1.28201     20.6737   159.8   
0    12  118.486   1.29612     20.9012   159.8   
0    13  119.259   1.30243     21.0029   162.4   
0    14  119.46    1.29599     20.8991   162.4   
0    15  120.308   1.28104     20.658    162.4   
0    16  119.582   1.34447     21.6809   162.4   
0    17  121.02    1.31418     21.1925   163.8   
0    18  120.69    1.32087     21.3004   163.8   
0    19  120.385   1.3651      22.0137   163.8   
0    20  121.738   1.32443     21.3577   163.8   
0    21  121.444   1.36142     21.9542   163.8   
0    22  121.142   1.34631     21.7106   163.8   
0    23  120.543   1.3731      22.1427   163.8   
0    24  120.779   1.37257     22.1341   163.8   
0    25  121.484   1.37167     22.1195   163.8   
0    26  121.97    1.34538     21.6956   163.8   
0    27  121.161   1.39915     22.5627   163.8   
0    28  121.468   1.39008     22.4164   165     
0    29  120.958   1.41955     22.8917   165     
0    30  121.659   1.41109     22.7552   165     
0    31  122.034   1.39884     22.5577   165     
0    32  121.592   1.41781     22.8636   165     
0    33  122.444   1.38751     22.3749   165     
0    34  121.849   1.42319     22.9504   166.4   
0    35  122.15    1.39542     22.5025   166.4   
0    36  123.343   1.38096     22.2693   166.4   
0    37  121.942   1.4314      23.0828   166.4   
0    38  121.872   1.38875     22.3951   166.4   
0    39  121.809   1.42948     23.0518   166.4   
0    40  121.698   1.4381      23.1909   166.4   
0    41  122.816   1.41663     22.8446   166.4   
0    42  122.994   1.39542     22.5026   166.4   
0    43  122.572   1.44473     23.2977   166.4   
0    44  122.037   1.44182     23.2508   166.4   
0    45  122.094   1.43207     23.0935   166.4   
0    46  122.891   1.42962     23.054    168.2   
0    47  122.709   1.41668     22.8454   168.2   
0    48  123.49    1.41424     22.806    168.2   
0    49  123.326   1.41555     22.8272   168.2   
0    50  123.501   1.39416     22.4822   168.2   
0    51  122.825   1.48235     23.9043   168.2   
0    52  123.781   1.43718     23.1759   168.2   
0    53  123.839   1.41402     22.8025   168.2   
0    54  123.296   1.46019     23.547    168.2   
0    55  122.958   1.46399     23.6083   168.2   
0    56  123.057   1.45319     23.4342   168.2   
0    57  122.412   1.429       23.044    168.2   
0    58  123.068   1.44531     23.307    168.2   
0    59  123.438   1.41919     22.8859   168.2   
0    60  123.042   1.46184     23.5736   168.2   
0    61  124.187   1.40426     22.6451   168.2   
0    62  123.528   1.46741     23.6635   168.2   
0    63  123.057   1.45096     23.3982   168.2   
0    64  122.722   1.48846     24.0029   168.2   
0    65  123.065   1.47962     23.8604   170     
0    66  123.87    1.42942     23.0509   170     
0    67  122.96    1.48466     23.9416   170     
0    68  124.107   1.42495     22.9788   170     
0    69  123.103   1.53221     24.7084   170     
0    70  124.628   1.43241     23.099    170     
0    71  123.541   1.46909     23.6906   170     
0    72  124.201   1.44095     23.2368   170     
0    73  124.203   1.44543     23.309    170     
0    74  123.837   1.49377     24.0885   170     
0    75  124.648   1.45932     23.533    170     
0    76  123.281   1.50143     24.212    170     
0    77  123.302   1.50379     24.2501   170     
0    78  124.046   1.48107     23.8837   170     
0    79  124.348   1.45825     23.5157   170     
0    80  124.665   1.46892     23.6879   170.6   
0    81  124.317   1.50213     24.2234   170.6   
0    82  123.743   1.51798     24.4789   175.8   
0    83  123.299   1.50787     24.3159   175.8   
0    84  123.911   1.49557     24.1175   175.8   
0    85  123.574   1.51304     24.3993   175.8   
0    86  124.224   1.47623     23.8057   175.8   
0    87  124.299   1.48813     23.9975   175.8   
0    88  123.809   1.50347     24.245    175.8   
0    89  123.975   1.50504     24.2703   175.8   
0    90  124.268   1.47627     23.8063   175.8   
0    91  124.889   1.45718     23.4984   175.8   
0    92  124.388   1.50004     24.1896   175.8   
0    93  125.063   1.48738     23.9856   175.8   
0    94  124.947   1.46236     23.582    175.8   
0    95  124.476   1.49775     24.1526   175.8   
0    96  124.422   1.51657     24.4562   175.8   
0    97  123.909   1.50943     24.341    175.8   
0    98  123.7     1.52001     24.5117   175.8   
0    99  124.936   1.4762      23.8052   175.8   
0    100 123.819   1.53638     24.7757   175.8   
Done run 0 of 29

Beginning Run 1 of 29
Run  RI  Mean      95% CI      SD        Best    
1    0   22.7512   0.198057    3.19386   35.4    
slurmstepd: error: *** JOB 2882606 ON gra782 CANCELLED AT 2023-01-22T22:45:54 DUE TO TIME LIMIT ***
slurmstepd: error: *** JOB 2882606 STEPD TERMINATED ON gra782 AT 2023-01-22T22:48:04 DUE TO JOB NOT ENDING WITH SIGNALS ***
slurmstepd: error: Container 27830 in cgroup plugin has 1 processes, giving up after 159 sec
